nom_ville,site_associations_ville,code_postal
 SAVIGNAC,https://www.associations-sportives.fr//associations-sportives-ville-aveyron-12/association-sportive-savignac-12-12200.html,12
 BALSAC,https://www.associations-sportives.fr//associations-sportives-ville-aveyron-12/association-sportive-balsac-12510.html,12
 SAINT-SANTIN,https://www.associations-sportives.fr//associations-sportives-ville-aveyron-12/association-sportive-saint-santin-12300.html,12
 VEZINS-DE-LEVEZOU,https://www.associations-sportives.fr//associations-sportives-ville-aveyron-12/association-sportive-vezins-de-levezou-12780.html,12
 BROQUIES,https://www.associations-sportives.fr//associations-sportives-ville-aveyron-12/association-sportive-broquies-12480.html,12
 STRASBOURG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-strasbourg-67000-67100-67200.html,67
 HAGUENAU,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-haguenau-67500.html,67
 SCHILTIGHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-schiltigheim-67300.html,67
 ILLKIRCH-GRAFFENSTADEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-illkirch-graffenstaden-67400.html,67
 SELESTAT,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-selestat-67600.html,67
 BISCHHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-bischheim-67800.html,67
 LINGOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-lingolsheim-67380.html,67
 BISCHWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-bischwiller-67240.html,67
 SAVERNE,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-saverne-67700.html,67
 OBERNAI,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-obernai-67210.html,67
 OSTWALD,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-ostwald-67540.html,67
 HOENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-hoe?nheim-67800.html,67
 ERSTEIN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-erstein-67150.html,67
 BRUMATH,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-brumath-67170.html,67
 MOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-molsheim-67120.html,67
 WISSEMBOURG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-wissembourg-67160.html,67
 SOUFFELWEYERSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-souffelweyersheim-67460.html,67
 GEISPOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-geispolsheim-67400.html,67
 BARR,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-barr-67140.html,67
 ECKBOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-eckbolsheim-67201.html,67
 LA WANTZENAU,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-wantzenau-67610.html,67
 MUTZIG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-mutzig-67190.html,67
 VENDENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-vendenheim-67550.html,67
 WASSELONNE,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-wasselonne-67310.html,67
 REICHSHOFFEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-reichshoffen-67110.html,67
 BENFELD,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-benfeld-67230.html,67
 FEGERSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-fegersheim-67640.html,67
 MUNDOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-mundolsheim-67450.html,67
 DRUSENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-drusenheim-67410.html,67
 OBERHAUSBERGEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-oberhausbergen-67205.html,67
 ESCHAU,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-eschau-67114.html,67
 SCHWEIGHOUSE-SUR-MODER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-schweighouse-sur-moder-67590.html,67
 SOUFFLENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-soufflenheim-67620.html,67
 ROSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-rosheim-67190.html,67
 HERRLISHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-herrlisheim-67850.html,67
 REICHSTETT,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-reichstett-67116.html,67
 GAMBSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-gambsheim-67760.html,67
 HOERDT,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-h?oerdt-67720.html,67
 NIEDERBRONN-LES-BAINS,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-niederbronn-les-bains-67110.html,67
 MARCKOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-marckolsheim-67390.html,67
 INGWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-ingwiller-67340.html,67
 CHATENOIS,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-chatenois-67-67730.html,67
 WOLFISHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-wolfisheim-67202.html,67
 BETSCHDORF,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-betschdorf-67660.html,67
 BOUXWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-bouxwiller-67-67330.html,67
 PLOBSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-plobsheim-67115.html,67
 GUNDERSHOFFEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-gundershoffen-67110.html,67
 MERTZWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-mertzwiller-67580.html,67
 MARLENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-marlenheim-67520.html,67
 WEYERSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-weyersheim-67720.html,67
 BISCHOFFSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-bischoffsheim-67870.html,67
 OBERHOFFEN-SUR-MODER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-oberhoffen-sur-moder-67240.html,67
 SARRE-UNION,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-sarre-union-67260.html,67
 SELTZ,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-seltz-67470.html,67
 HOCHFELDEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-hochfelden-67270.html,67
 SCHERWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-scherwiller-67750.html,67
 GERSTHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-gerstheim-67150.html,67
 LAMPERTHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-lampertheim-67450.html,67
 HOLTZHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-holtzheim-67810.html,67
 DUTTLENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-duttlenheim-67120.html,67
 SOULTZ-SOUS-FORETS,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-soultz-sous-forets-67250.html,67
 TRUCHTERSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-truchtersheim-67370.html,67
 LA BROQUE,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-broque-67130.html,67
 PFAFFENHOFFEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-pfaffenhoffen-67350.html,67
 RHINAU,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-rhinau-67860.html,67
 GRIES,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-gries-67240.html,67
 MARMOUTIER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-marmoutier-67440.html,67
 WEITBRUCH,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-weitbruch-67500.html,67
 DETTWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-dettwiller-67490.html,67
 SCHIRMECK,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-schirmeck-67130.html,67
 HILSENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-hilsenheim-67600.html,67
 HUTTENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-huttenheim-67230.html,67
 LIPSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-lipsheim-67640.html,67
 KILSTETT,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-kilstett-67840.html,67
 BOERSCH,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-b?oersch-67530.html,67
 DORLISHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-dorlisheim-67120.html,67
 GEUDERTHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-geudertheim-67170.html,67
 ACHENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-achenheim-67204.html,67
 LAUTERBOURG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-lauterbourg-67630.html,67
 BERSTETT,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-berstett-67370.html,67
 WISCHES,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-wisches-67130.html,67
 SCHIRRHEIN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-schirrhein-67240.html,67
 KALTENHOUSE,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-kaltenhouse-67240.html,67
 MONSWILLER,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-monswiller-67700.html,67
 OBERSCHAEFFOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-oberschaeffolsheim-67203.html,67
 ROESCHWOOG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-roe?schwoog-67480.html,67
 OFFENDORF,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-offendorf-67850.html,67
 ITTENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-ittenheim-67117.html,67
 SESSENHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-sessenheim-67770.html,67
 EPFIG,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-epfig-67680.html,67
 EBERSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-ebersheim-67600.html,67
 GRIESHEIM-PRES-MOLSHEIM,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-griesheim-pres-molsheim-67210.html,67
 MOTHERN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-mothern-67470.html,67
 HATTEN,https://www.associations-sportives.fr//associations-sportives-ville-bas-rhin-67/association-sportive-hatten-67690.html,67
